1.000000,1,1,5.878605
1.000000,1,2,10.416659
1.000000,1,3,10.349351
1.000000,1,4,5.849120
1.000000,1,5,9.361872
1.000000,1,6,17.298019
1.000000,1,7,13.663044
1.000000,1,8,9.423840
1.000000,1,9,9.956637
1.000000,1,1,8.969263
1.000000,1,2,8.906820
1.000000,1,3,20.230734
1.000000,1,4,6.420084
1.000000,1,5,5.068818
1.000000,1,6,10.452096
1.000000,2,1,12.460097
1.000000,2,2,10.816573
1.000000,2,3,10.054771
1.000000,2,4,12.009657
1.000000,2,5,2.993731
1.000000,2,1,11.070956
1.000000,2,2,10.897049
1.000000,2,3,6.831428
1.000000,2,4,8.121393
1.000000,2,5,6.968483
1.000000,2,6,6.843691
1.000000,2,7,6.622499
1.000000,2,1,9.636135
1.000000,2,2,26.215053
1.000000,2,3,13.169055
1.000000,2,4,8.220123
1.000000,2,5,19.356149
1.000000,2,1,10.089781
1.000000,2,2,13.941744
1.000000,2,3,7.042530
1.000000,2,4,5.742615
1.000000,2,5,5.541251
1.000000,2,6,8.770952
1.000000,2,7,16.041478
1.000000,2,8,9.650646
1.000000,2,1,10.711953
1.000000,2,2,9.247316
1.000000,2,3,9.323316
1.000000,2,4,23.618356
0.000000,2,5,12.342159
1.000000,2,6,14.304621
1.000000,2,7,13.988260
1.000000,2,1,7.974211
1.000000,2,2,14.505375
1.000000,2,3,10.921376
1.000000,2,4,8.471299
1.000000,2,5,16.437701
0.000000,2,1,1.222469
1.000000,2,2,11.737816
1.000000,2,3,9.904579
1.000000,2,1,8.740410
1.000000,2,2,16.833539
1.000000,2,3,21.560724
1.000000,2,4,4.049532
1.000000,2,5,12.399915
1.000000,2,6,21.290082
1.000000,2,7,7.724211
1.000000,2,1,11.188521
1.000000,2,2,12.167808
1.000000,2,3,9.933962
1.000000,2,4,16.449235
1.000000,2,5,4.927160
1.000000,2,6,7.035785
1.000000,2,7,10.713549
1.000000,2,1,10.356258
1.000000,2,2,19.275718
1.000000,2,3,10.667115
1.000000,2,4,11.306175
1.000000,2,5,11.936036
0.000000,2,1,1.251027
0.000000,2,2,0.781947
1.000000,2,1,10.753903
1.000000,2,2,4.976585
1.000000,2,3,6.582281
1.000000,2,4,12.869429
1.000000,2,5,10.583263
1.000000,2,6,25.976420
1.000000,2,7,27.668194
1.000000,2,8,4.723752
1.000000,2,1,4.884813
1.000000,2,2,8.401070
1.000000,2,1,5.074740
1.000000,2,2,16.963697
1.000000,2,3,7.631351
1.000000,2,4,26.745439
1.000000,2,5,11.038505
1.000000,2,1,3.744719
1.000000,2,2,2.092590
1.000000,2,3,11.819906
1.000000,2,4,6.189362
1.000000,2,5,22.055526
1.000000,2,6,6.865286
1.000000,2,7,13.611274
1.000000,3,1,7.115130
1.000000,3,2,9.868980
1.000000,3,3,15.985909
1.000000,3,4,12.157079
1.000000,3,5,6.277475
1.000000,3,6,12.980204
1.000000,3,1,14.706084
1.000000,3,2,12.929114
1.000000,3,3,6.351281
1.000000,3,4,8.060975
1.000000,3,5,5.488564
1.000000,3,6,7.282774
1.000000,3,7,7.347417
1.000000,3,8,10.450102
1.000000,3,1,7.888985
1.000000,3,2,7.110434
1.000000,3,3,22.269449
1.000000,3,4,11.047228
1.000000,3,5,9.559222
1.000000,3,6,14.106034
1.000000,3,1,11.704955
1.000000,3,2,16.849606
1.000000,3,3,14.086480
1.000000,3,4,26.089332
1.000000,3,5,12.245911
1.000000,3,6,10.592554
1.000000,3,7,22.197624
1.000000,3,1,8.845862
1.000000,3,2,12.454258
1.000000,3,3,11.029285
1.000000,3,4,11.261108
1.000000,3,1,12.663456
1.000000,3,2,10.759299
1.000000,3,3,9.752395
1.000000,3,4,6.647155
1.000000,3,5,6.445135
1.000000,3,1,7.405145
1.000000,3,2,11.529609
1.000000,3,3,12.250029
1.000000,3,4,11.546069
1.000000,3,5,20.430254
1.000000,3,1,6.779885
1.000000,3,2,10.298146
1.000000,3,3,10.168905
1.000000,3,4,9.883697
1.000000,3,5,7.514944
1.000000,3,6,11.853283
1.000000,3,7,11.654825
1.000000,3,8,11.413469
1.000000,3,1,5.280698
1.000000,3,2,7.448482
1.000000,3,3,16.767426
1.000000,3,4,14.192539
1.000000,3,5,15.698733
1.000000,3,1,6.960539
1.000000,3,2,11.001870
1.000000,3,3,9.320204
1.000000,3,1,6.881292
1.000000,3,2,9.357037
1.000000,3,3,11.195829
1.000000,3,4,16.121396
1.000000,3,5,4.052044
1.000000,3,1,6.848790
1.000000,3,2,7.463567
1.000000,3,3,6.752896
1.000000,3,1,12.355104
1.000000,3,2,12.415470
1.000000,3,3,23.025884
1.000000,3,4,13.451061
1.000000,3,1,5.946338
1.000000,3,2,5.797000
1.000000,3,3,15.027997
1.000000,3,4,14.456031
1.000000,3,5,8.905992
1.000000,3,6,9.461409
1.000000,3,7,31.960246
1.000000,3,8,4.674690
1.000000,3,1,5.558834
1.000000,3,2,9.946792
1.000000,3,3,9.882481
1.000000,3,4,10.192535
1.000000,3,5,8.775279
1.000000,3,6,8.477885
1.000000,3,7,11.552752
1.000000,4,1,12.812988
1.000000,4,2,15.322463
1.000000,4,3,26.107117
1.000000,4,4,5.835566
1.000000,4,5,10.657369
1.000000,4,6,9.300538
1.000000,4,1,4.547194
1.000000,4,2,13.344795
1.000000,4,3,9.304239
1.000000,4,4,6.242976
1.000000,4,5,7.478781
1.000000,4,6,11.208362
1.000000,4,7,9.229739
1.000000,4,8,19.615847
1.000000,4,9,8.434931
1.000000,4,1,4.515444
1.000000,4,2,6.633692
1.000000,4,3,5.806760
1.000000,4,4,23.439189
1.000000,4,1,8.925247
1.000000,4,2,13.722367
1.000000,4,1,11.376219
1.000000,4,2,24.502461
1.000000,4,1,12.170812
1.000000,4,2,20.110344
1.000000,4,3,7.710197
1.000000,4,1,12.092998
1.000000,4,2,9.169639
1.000000,4,3,25.051593
1.000000,4,4,21.219826
1.000000,4,5,10.822531
1.000000,4,1,14.054530
1.000000,4,2,7.776973
1.000000,4,3,35.187999
1.000000,4,4,19.385463
1.000000,4,5,11.830495
1.000000,4,6,20.892667
1.000000,4,7,25.816407
1.000000,4,1,9.006257
1.000000,4,2,7.287098
1.000000,4,1,5.797168
1.000000,4,2,7.248493
1.000000,4,3,10.108539
1.000000,4,4,10.122096
1.000000,4,5,8.578964
1.000000,4,6,9.255656
1.000000,4,7,11.474473
1.000000,4,8,5.684076
1.000000,4,1,12.117015
1.000000,4,2,3.606873
1.000000,4,3,4.270889
1.000000,4,4,4.199933
1.000000,4,1,10.273043
1.000000,4,2,17.487144
1.000000,4,1,5.297508
1.000000,4,2,11.530283
1.000000,4,3,16.218313
1.000000,4,4,19.848283
1.000000,4,5,10.863030
1.000000,4,6,5.250455
1.000000,4,1,14.964495
1.000000,4,2,15.926058
1.000000,4,3,6.684085
1.000000,4,4,17.786686
1.000000,4,5,12.290914
1.000000,4,6,10.476039
1.000000,4,1,7.358773
1.000000,4,2,19.252634
1.000000,4,3,12.866722
1.000000,4,4,21.549249
1.000000,4,5,8.554869
1.000000,4,6,20.761185
1.000000,4,7,11.022318
1.000000,4,8,16.763226
1.000000,5,1,7.474545
1.000000,5,2,10.732299
1.000000,5,3,8.132617
1.000000,5,4,18.394334
1.000000,5,5,7.420963
1.000000,5,6,9.171966
1.000000,5,1,9.256145
1.000000,5,2,15.449959
1.000000,5,3,12.568716
1.000000,5,4,8.038343
1.000000,5,5,11.916491
1.000000,5,6,10.426734
1.000000,5,7,20.758323
1.000000,5,1,4.570059
1.000000,5,2,9.710287
1.000000,5,3,11.416727
1.000000,5,4,2.915098
1.000000,5,5,5.566273
1.000000,5,6,8.852795
1.000000,5,1,7.830187
0.000000,5,2,0.466656
1.000000,5,3,13.172795
1.000000,5,4,10.993395
1.000000,5,5,6.588606
1.000000,5,6,35.917225
1.000000,5,1,12.152595
1.000000,5,2,21.002773
1.000000,5,3,19.320027
1.000000,5,4,11.751690
1.000000,5,5,6.329105
1.000000,5,6,6.801580
1.000000,5,7,22.210573
1.000000,5,1,11.316733
1.000000,5,2,7.437352
1.000000,5,3,7.762196
1.000000,5,4,9.910246
1.000000,5,5,19.372505
1.000000,5,6,5.925999
0.000000,5,1,15.367007
1.000000,5,2,18.059343
0.000000,5,3,1.962255
1.000000,5,4,20.484555
1.000000,5,1,5.858842
1.000000,5,2,4.599602
1.000000,5,3,3.296025
1.000000,5,1,9.730395
1.000000,5,2,7.474391
1.000000,5,3,12.499282
1.000000,5,4,15.336014
1.000000,5,5,4.347984
1.000000,5,1,12.156772
0.000000,5,2,1.908550
1.000000,5,3,5.559732
1.000000,5,4,8.712705
1.000000,5,5,8.250057
1.000000,5,6,13.227352
1.000000,5,1,11.777871
1.000000,5,2,8.155857
1.000000,5,3,13.099793
1.000000,5,4,11.276573
1.000000,5,5,9.003409
1.000000,5,1,17.895984
1.000000,5,2,21.385086
1.000000,5,3,9.933490
1.000000,5,4,9.986199
1.000000,5,1,11.186623
1.000000,5,2,10.737460
1.000000,5,3,10.937160
1.000000,5,4,22.825995
1.000000,5,5,17.627617
1.000000,5,1,23.655025
1.000000,5,2,20.621260
1.000000,5,3,12.319126
1.000000,5,4,9.376721
1.000000,5,5,12.279357
1.000000,5,6,14.540662
1.000000,5,7,8.815642
1.000000,5,8,31.717930
1.000000,5,1,3.547878
1.000000,5,2,21.132191
1.000000,5,3,8.455506
1.000000,5,4,25.559902
1.000000,6,1,5.328888
1.000000,6,2,2.479224
1.000000,6,3,13.491944
1.000000,6,4,13.739513
1.000000,6,5,23.281559
1.000000,6,6,24.013706
1.000000,6,7,9.440536
1.000000,6,1,8.004289
1.000000,6,2,4.543733
1.000000,6,3,13.310352
1.000000,6,4,26.442845
1.000000,6,5,28.128321
1.000000,6,6,4.260046
1.000000,6,7,6.959774
1.000000,6,8,7.063391
1.000000,6,1,11.788962
1.000000,6,2,15.092350
1.000000,6,3,32.364235
1.000000,6,4,8.266462
1.000000,6,5,35.121157
1.000000,6,1,13.898746
1.000000,6,2,13.905324
1.000000,6,3,7.604838
1.000000,6,4,23.059422
1.000000,6,5,4.970814
1.000000,6,6,13.267844
1.000000,6,7,36.132070
1.000000,6,1,15.455633
1.000000,6,2,6.667152
1.000000,6,3,37.132447
1.000000,6,4,8.717472
1.000000,6,5,18.223702
1.000000,6,6,14.156949
1.000000,6,7,5.527207
1.000000,6,1,14.060432
1.000000,6,2,8.194682
1.000000,6,1,4.527067
1.000000,6,2,13.444270
1.000000,6,3,14.547949
1.000000,6,4,13.025887
1.000000,6,5,13.431727
1.000000,6,6,15.700723
1.000000,6,7,10.083784
1.000000,6,1,13.012650
1.000000,6,2,9.112257
1.000000,6,3,13.261238
1.000000,6,4,20.125707
1.000000,6,5,16.296799
1.000000,6,6,18.198447
1.000000,6,7,6.305984
1.000000,6,8,15.148111
1.000000,6,1,7.549964
1.000000,6,2,12.198913
1.000000,6,3,14.968346
1.000000,6,4,15.439657
1.000000,6,1,7.716772
1.000000,6,2,2.138757
1.000000,6,3,12.283147
1.000000,6,1,4.691271
1.000000,6,2,20.273074
1.000000,6,3,25.912707
1.000000,6,4,10.365155
1.000000,6,1,10.110786
1.000000,6,2,17.508335
1.000000,6,3,17.787555
1.000000,6,4,13.286773
1.000000,6,5,3.028893
1.000000,6,6,12.417393
1.000000,6,7,13.151360
1.000000,6,8,14.428001
1.000000,6,1,16.480313
1.000000,6,2,20.193634
1.000000,6,3,7.131835
1.000000,6,4,11.319310
1.000000,6,5,20.835504
1.000000,6,6,15.912249
1.000000,6,1,9.088174
1.000000,6,2,13.683597
1.000000,6,3,24.546743
1.000000,6,4,7.754698
1.000000,6,5,12.348255
1.000000,6,6,28.618589
1.000000,6,7,16.204072
1.000000,6,8,5.928792
1.000000,6,1,9.429367
1.000000,6,2,12.023587
1.000000,6,3,22.344229
1.000000,6,4,12.560626
1.000000,6,5,13.730434
1.000000,6,6,16.765875
1.000000,6,7,12.854741
1.000000,6,8,10.406105
1.000000,6,9,12.771710
1.000000,6,10,10.762303
1.000000,7,1,4.727252
1.000000,7,2,11.192284
1.000000,7,3,10.445527
1.000000,7,4,19.546185
1.000000,7,5,9.548664
1.000000,7,6,9.345928
1.000000,7,7,8.980169
1.000000,7,8,9.801739
1.000000,7,1,3.075803
1.000000,7,2,9.034344
1.000000,7,3,8.286172
1.000000,7,4,15.107153
1.000000,7,5,6.771644
1.000000,7,6,6.426052
1.000000,7,7,8.354643
1.000000,7,8,7.689126
1.000000,7,9,9.043758
1.000000,7,10,13.495327
1.000000,7,1,6.778149
1.000000,7,2,7.067596
1.000000,7,3,9.630591
1.000000,7,4,12.004976
1.000000,7,5,12.343764
1.000000,7,6,24.302992
1.000000,7,1,25.252410
1.000000,7,1,5.583315
1.000000,7,2,17.352493
1.000000,7,3,21.731686
1.000000,7,4,26.425880
1.000000,7,5,18.751768
1.000000,7,1,10.455352
1.000000,7,2,11.452925
1.000000,7,3,25.299494
1.000000,7,4,6.519814
1.000000,7,1,2.229597
1.000000,7,2,12.528425
1.000000,7,3,8.783391
1.000000,7,4,6.815613
1.000000,7,5,2.221586
1.000000,7,6,11.808007
1.000000,7,1,7.580218
1.000000,7,2,20.521586
1.000000,7,3,16.717393
1.000000,7,4,12.597404
1.000000,7,5,10.846151
1.000000,7,6,19.491569
1.000000,7,7,6.887806
1.000000,7,8,13.195985
1.000000,7,1,9.145839
1.000000,7,2,4.867003
1.000000,7,3,8.851428
1.000000,7,4,14.364843
1.000000,7,5,15.478235
1.000000,7,6,11.716863
1.000000,7,7,6.311755
1.000000,7,1,5.781324
1.000000,7,2,14.753467
1.000000,7,3,14.290277
1.000000,7,4,8.211903
1.000000,7,5,14.069256
1.000000,7,6,13.153278
1.000000,7,1,14.883351
1.000000,7,2,19.698692
1.000000,7,3,8.296229
1.000000,7,1,3.998085
1.000000,7,2,10.240755
1.000000,7,3,5.563930
1.000000,7,4,18.685487
1.000000,7,5,9.137423
0.000000,7,6,1.237658
0.000000,7,7,1.388290
1.000000,7,1,6.068448
1.000000,7,2,5.267588
1.000000,7,3,10.717589
1.000000,7,4,9.053152
1.000000,7,5,14.248073
1.000000,7,6,6.896019
1.000000,7,1,6.736577
1.000000,7,2,9.822936
1.000000,7,3,10.035282
1.000000,7,4,6.632756
1.000000,7,5,19.222200
1.000000,7,1,14.393834
1.000000,7,2,19.665693
1.000000,7,3,18.318947
1.000000,8,1,11.570480
1.000000,8,2,14.186690
1.000000,8,3,7.604651
1.000000,8,4,9.629248
1.000000,8,5,5.687283
1.000000,8,1,3.502123
1.000000,8,2,21.859231
1.000000,8,3,21.279658
1.000000,8,4,10.418604
1.000000,8,5,6.558195
1.000000,8,6,8.379482
1.000000,8,1,21.538918
1.000000,8,2,39.900315
1.000000,8,3,21.018471
1.000000,8,1,20.291069
1.000000,8,2,4.993693
1.000000,8,1,19.002843
1.000000,8,2,20.540801
1.000000,8,3,12.200064
1.000000,8,1,2.794088
1.000000,8,2,22.210258
0.000000,8,1,1.580412
1.000000,8,2,10.609448
1.000000,8,3,6.759917
1.000000,8,4,6.912769
1.000000,8,5,8.389378
1.000000,8,6,7.685484
1.000000,8,1,22.177500
1.000000,8,2,4.329581
1.000000,8,3,17.996006
1.000000,8,4,8.728675
1.000000,8,5,12.449389
1.000000,8,1,16.489706
1.000000,8,2,3.137657
1.000000,8,3,14.754177
1.000000,8,4,11.306338
1.000000,8,5,2.931746
1.000000,8,6,26.394054
0.000000,8,1,0.757969
0.000000,8,2,1.474563
1.000000,8,3,7.168770
1.000000,8,4,17.947747
1.000000,8,5,22.027889
1.000000,8,1,14.831119
1.000000,8,2,15.940297
1.000000,8,3,18.911185
1.000000,8,4,17.510559
1.000000,8,1,22.678812
1.000000,8,2,21.628333
0.000000,8,1,1.759256
1.000000,8,2,13.825792
1.000000,8,3,5.948785
1.000000,8,4,17.112226
1.000000,8,5,15.972245
1.000000,8,6,5.029224
1.000000,8,7,11.058811
0.000000,8,1,1.881826
0.000000,9,1,1.781822
1.000000,9,2,9.244630
1.000000,9,3,10.517677
1.000000,9,4,2.461567
1.000000,9,5,14.433054
1.000000,9,1,5.214873
1.000000,9,2,11.867838
1.000000,9,3,21.986357
1.000000,9,4,22.800520
1.000000,9,5,11.703234
1.000000,9,6,16.675109
1.000000,9,1,2.481057
1.000000,9,2,18.591888
1.000000,9,3,28.691042
1.000000,9,4,30.431892
1.000000,9,5,18.697353
1.000000,9,1,17.129855
1.000000,9,2,13.269892
1.000000,9,3,17.996644
1.000000,9,4,13.914513
1.000000,9,5,19.868173
1.000000,9,1,4.334890
1.000000,9,2,18.540984
1.000000,9,3,15.057958
1.000000,9,4,21.787770
1.000000,9,5,19.801477
1.000000,9,6,6.250051
1.000000,9,7,18.818211
1.000000,9,1,4.424820
1.000000,9,2,15.767262
1.000000,9,3,18.339679
1.000000,9,4,10.455540
1.000000,9,5,9.150263
1.000000,9,1,3.290584
1.000000,9,2,2.632694
1.000000,9,3,13.030861
1.000000,9,4,15.497301
1.000000,9,5,29.471403
1.000000,9,6,17.250192
1.000000,9,1,21.116814
1.000000,9,2,16.515224
1.000000,9,3,19.346080
1.000000,9,4,21.962273
1.000000,9,5,21.832080
1.000000,9,6,21.958766
1.000000,9,1,14.831972
1.000000,9,2,8.899947
1.000000,9,3,16.136111
1.000000,9,1,6.448036
1.000000,9,2,11.794239
1.000000,9,3,16.725552
1.000000,9,4,9.615090
1.000000,9,5,13.524163
1.000000,9,1,20.537658
1.000000,9,1,14.307942
1.000000,9,2,13.736510
1.000000,9,3,33.281198
1.000000,9,1,13.253616
1.000000,9,2,16.952729
1.000000,9,1,6.733335
1.000000,9,2,20.909007
1.000000,9,3,4.379885
1.000000,9,4,17.586043
1.000000,9,5,17.687386
1.000000,9,6,17.066323
1.000000,9,1,19.673471
1.000000,9,2,21.189081
1.000000,9,3,8.911955
1.000000,9,4,16.455554
1.000000,9,5,23.539576
1.000000,9,6,8.455889
1.000000,10,1,6.133502
1.000000,10,2,13.078704
1.000000,10,3,7.454724
1.000000,10,4,29.999566
1.000000,10,5,7.218212
1.000000,10,6,6.152417
1.000000,10,7,15.396510
1.000000,10,1,4.434830
1.000000,10,2,9.883585
1.000000,10,3,2.094673
1.000000,10,4,14.036343
1.000000,10,5,6.675610
1.000000,10,6,26.012172
1.000000,10,7,5.117166
1.000000,10,1,13.044519
1.000000,10,2,13.451305
1.000000,10,3,11.260124
1.000000,10,4,5.752867
1.000000,10,5,12.530355
1.000000,10,6,36.722415
1.000000,10,1,2.943567
1.000000,10,2,10.306385
0.000000,10,3,1.613918
1.000000,10,4,30.522986
1.000000,10,5,7.192922
1.000000,10,1,16.998742
1.000000,10,2,30.722115
1.000000,10,3,8.678250
1.000000,10,4,9.262219
1.000000,10,5,14.644302
1.000000,10,6,15.694227
0.000000,10,1,0.829400
1.000000,10,2,6.965150
1.000000,10,3,8.348808
0.000000,10,4,1.274838
1.000000,10,1,4.921065
1.000000,10,2,10.261397
1.000000,10,3,15.121365
1.000000,10,4,24.605944
1.000000,10,5,6.115501
1.000000,10,6,17.135790
1.000000,10,1,18.998381
1.000000,10,2,6.680333
1.000000,10,3,26.413374
1.000000,10,4,7.008951
1.000000,10,1,8.751144
1.000000,10,2,8.389160
1.000000,10,3,16.772788
1.000000,10,4,16.509573
1.000000,10,5,24.477812
1.000000,10,1,4.911438
1.000000,10,2,8.917046
1.000000,10,3,13.705227
1.000000,10,4,27.581058
1.000000,10,5,28.580689
1.000000,10,6,15.135047
1.000000,10,7,16.763289
0.000000,10,8,0.628640
0.000000,10,1,0.895311
1.000000,10,1,6.226061
1.000000,10,2,15.039804
1.000000,10,3,28.485243
1.000000,10,4,6.304120
1.000000,10,5,24.656494
1.000000,10,6,32.992686
1.000000,10,7,11.472273
1.000000,10,1,8.353657
1.000000,10,2,6.949441
1.000000,10,1,8.852677
1.000000,10,2,5.378501
1.000000,10,3,17.123162
1.000000,10,4,14.639927
1.000000,10,5,5.000927
1.000000,10,6,22.292301
1.000000,10,7,11.041246
1.000000,10,1,7.025057
1.000000,10,2,10.080490
1.000000,10,3,10.690670
1.000000,10,4,15.896616
1.000000,10,5,16.162381
1.000000,11,1,3.300717
1.000000,11,2,16.980694
1.000000,11,3,5.425124
1.000000,11,4,4.557646
1.000000,11,5,15.852453
1.000000,11,6,3.020513
1.000000,11,1,3.666831
0.000000,11,2,0.745806
1.000000,11,3,5.665518
1.000000,11,4,4.624596
1.000000,11,5,9.077980
1.000000,11,6,18.699308
1.000000,11,7,16.241953
1.000000,11,1,19.149807
0.000000,11,2,0.705052
1.000000,11,3,29.459926
1.000000,11,4,9.334032
1.000000,11,5,5.906230
1.000000,11,1,14.518696
1.000000,11,2,20.573097
1.000000,11,3,9.954200
1.000000,11,4,17.571999
1.000000,11,1,7.000550
1.000000,11,2,24.807204
1.000000,11,3,24.694031
1.000000,11,4,22.414180
1.000000,11,5,36.754884
1.000000,11,6,31.700993
1.000000,11,7,17.021799
1.000000,11,1,19.047599
1.000000,11,2,5.626190
1.000000,11,3,31.688013
1.000000,11,4,5.116806
1.000000,11,5,10.665148
1.000000,11,6,13.241818
1.000000,11,7,7.407942
1.000000,11,1,5.851031
1.000000,11,2,22.277830
1.000000,11,3,25.482241
1.000000,11,4,9.049004
1.000000,11,5,12.491401
1.000000,11,1,19.770973
1.000000,11,2,14.924220
1.000000,11,3,21.343671
1.000000,11,4,10.604540
1.000000,11,5,7.071086
1.000000,11,6,16.633563
1.000000,11,7,15.069167
1.000000,11,8,20.996818
1.000000,11,9,16.819900
1.000000,11,1,10.927816
1.000000,11,2,23.665430
1.000000,11,3,13.680480
1.000000,11,4,9.809852
1.000000,11,5,6.611416
1.000000,11,6,9.533540
1.000000,11,1,4.621399
1.000000,11,2,10.721596
1.000000,11,3,12.869813
1.000000,11,4,13.341777
1.000000,11,5,16.225785
1.000000,11,6,14.975065
1.000000,11,7,17.805393
1.000000,11,1,2.348896
0.000000,11,2,43.929559
0.000000,11,3,3.239705
1.000000,11,1,7.408505
1.000000,11,2,14.667784
1.000000,11,3,4.786595
1.000000,11,4,19.773438
1.000000,11,5,11.572023
1.000000,11,6,6.668383
1.000000,11,1,4.523275
1.000000,11,2,11.280501
1.000000,11,3,23.191040
1.000000,11,4,8.698545
1.000000,11,5,19.389545
1.000000,11,6,12.046161
1.000000,11,7,15.687395
1.000000,11,1,11.647004
1.000000,11,2,13.891112
1.000000,11,3,9.145397
1.000000,11,4,17.277518
1.000000,11,5,21.843843
1.000000,11,6,25.699002
1.000000,11,1,6.573812
1.000000,11,2,11.635379
1.000000,11,3,21.814981
1.000000,11,4,10.251259
1.000000,11,5,16.082572
1.000000,11,6,14.677208
1.000000,11,7,16.739653
1.000000,12,1,7.582769
1.000000,12,2,8.755034
1.000000,12,3,6.053051
1.000000,12,4,2.696778
1.000000,12,5,8.060294
1.000000,12,1,2.398860
1.000000,12,2,4.086165
1.000000,12,3,8.146639
1.000000,12,4,10.955096
1.000000,12,5,6.474940
1.000000,12,6,10.359270
1.000000,12,1,14.156100
1.000000,12,2,12.612145
1.000000,12,3,15.355114
1.000000,12,4,12.138623
1.000000,12,1,5.276014
1.000000,12,2,8.077530
1.000000,12,3,6.680133
1.000000,12,4,12.400430
1.000000,12,5,17.691473
1.000000,12,6,23.476145
1.000000,12,1,7.195275
1.000000,12,2,12.504726
1.000000,12,3,20.058975
1.000000,12,4,10.150803
1.000000,12,5,19.086259
1.000000,12,6,17.761409
1.000000,12,1,6.987786
0.000000,12,2,0.682504
1.000000,12,3,16.808082
1.000000,12,4,10.892674
1.000000,12,5,14.515741
1.000000,12,1,7.674787
1.000000,12,2,13.720325
1.000000,12,3,9.216637
1.000000,12,4,17.687506
1.000000,12,5,2.519006
1.000000,12,1,6.379766
1.000000,12,2,10.693865
1.000000,12,3,34.078946
1.000000,12,4,21.261935
1.000000,12,5,14.953291
1.000000,12,6,9.058724
1.000000,12,1,6.620823
1.000000,12,2,13.476117
1.000000,12,3,4.331905
1.000000,12,4,4.171478
1.000000,12,5,7.596660
1.000000,12,6,9.832541
1.000000,12,1,9.257600
1.000000,12,2,10.735853
1.000000,12,3,5.156919
1.000000,12,4,7.996501
1.000000,12,5,8.614005
1.000000,12,6,9.354804
1.000000,12,1,7.095462
1.000000,12,2,9.102401
1.000000,12,1,5.690646
1.000000,12,2,15.800927
1.000000,12,3,16.505927
1.000000,12,4,19.686370
1.000000,12,5,10.834441
1.000000,12,6,5.642105
1.000000,12,1,8.945815
1.000000,12,2,11.176620
1.000000,12,3,3.192429
1.000000,12,1,9.237148
1.000000,12,2,10.198289
1.000000,12,3,10.640819
1.000000,12,4,11.753052
1.000000,12,5,6.210589
1.000000,12,6,8.360178
1.000000,12,7,9.702927
1.000000,12,8,21.127229
1.000000,12,1,4.911255
1.000000,12,2,3.116006
1.000000,12,3,4.450352
1.000000,13,1,5.284101
1.000000,13,2,6.857312
1.000000,13,3,16.655032
1.000000,13,4,21.552930
1.000000,13,5,3.488692
1.000000,13,6,13.664122
1.000000,13,7,22.369955
1.000000,13,8,9.558505
0.000000,13,9,0.775727
1.000000,13,1,6.701570
1.000000,13,2,12.567859
1.000000,13,3,19.004971
1.000000,13,4,20.137275
1.000000,13,5,18.775345
1.000000,13,6,6.267590
1.000000,13,7,8.219775
1.000000,13,1,9.028514
1.000000,13,2,8.158938
1.000000,13,3,8.636767
0.000000,13,4,0.801088
1.000000,13,5,16.404483
1.000000,13,1,18.455624
1.000000,13,2,10.631436
1.000000,13,3,8.676658
1.000000,13,4,7.037870
1.000000,13,5,22.068683
1.000000,13,1,21.298822
1.000000,13,2,19.947835
